4.5	1.0	1.0
-70.0	0.035008752188	4000
2	5700	4700
3	0.8873	0.5	0.1127	
-64.9237309327	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.8887221805	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.8537134284	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.8187046762	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.783695924	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.7486871718	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.7136784196	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.6786696674	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.6436609152	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.608652163	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.5736434109	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.5386346587	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.5036259065	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.4686171543	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.4336084021	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.3985996499	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.3635908977	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.3285821455	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.2935733933	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.2585646412	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.223555889	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.1885471368	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.1535383846	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.1185296324	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.0835208802	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.048512128	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-64.0135033758	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.9784946237	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.9434858715	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.9084771193	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.8734683671	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.8384596149	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.8034508627	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.7684421105	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.7334333583	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.6984246062	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.663415854	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.6284071018	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.5933983496	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.5583895974	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.5233808452	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.488372093	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.4533633408	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.4183545886	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.3833458365	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.3483370843	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.3133283321	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.2783195799	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.2433108277	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.2083020755	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.1732933233	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.1382845711	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.103275819	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.0682670668	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-63.0332583146	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.9982495624	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.9632408102	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.928232058	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.8932233058	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.8582145536	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.8232058015	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.7881970493	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.7531882971	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.7181795449	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.6831707927	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.6481620405	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.6131532883	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.5781445361	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.5431357839	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.5081270318	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.4731182796	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.4381095274	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.4031007752	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.368092023	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.3330832708	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.2980745186	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.2630657664	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.2280570143	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.1930482621	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.1580395099	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.1230307577	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.0880220055	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.0530132533	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-62.0180045011	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.9829957489	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.9479869967	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.9129782446	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.8779694924	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.8429607402	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.807951988	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.7729432358	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.7379344836	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.7029257314	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.6679169792	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.6329082271	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.5978994749	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.5628907227	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.5278819705	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.4928732183	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.4578644661	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.4228557139	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.3878469617	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.3528382096	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.3178294574	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.2828207052	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.247811953	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.2128032008	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.1777944486	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.1427856964	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.1077769442	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.072768192	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.0377594399	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-61.0027506877	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.9677419355	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.9327331833	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
